EXP3-segmented-10.tif	3	14.9686146695	4.93872681289	4.52210985366	2.05705260561	1.7683322879	0.610714887842	10.0	10.0	3.0	137.0	11	24.0	4.43209876543	1.16327266073	15.8421676295	2.18151121464	0
EXP3-segmented-100.tif	3	39.0878507961	4.51099062534	5.34738931772	2.02350410492	1.76235924998	1.14227543491e-36	44.0	38.0	3.0	130.0	1	44.0	10.9135802469	1.14817912689	15.5311588448	1.57079632679	0
EXP3-segmented-100.tif	4	58.998292571	3.26351532818	4.74565069684	2.13007279388	1.79087575339	2.38294290135	30.0	49.0	3.0	289.0	1	63.0	22.2037037037	1.18940288842	16.6136566751	3.95373922814	0
EXP3-segmented-100.tif	5	52.6239111734	4.84023165183	5.58178646405	2.35786839706	3.24870398481	0.0921952314453	25.0	31.0	3.0	808.0	1	59.0	22.8641975309	1.37781395639	33.3606905774	1.66299155824	0
EXP3-segmented-100.tif	6	17.896356026	4.89308401282	5.69988038131	1.41186356883	2.88849700329	0.374241192746	18.0	20.0	3.0	1405.0	0	24.0	4.91358024691	2.04587544227	17.7611050403	1.94503751954	0
EXP3-segmented-1000.tif	2	17.0717202753	5.03146298326	4.65604961564	1.90761233896	1.48331613631	1.045087966	25.0	40.0	3.0	634.0	2	18.0	3.92592592593	1.28604570008	12.323361076	2.6158842928	0
EXP3-segmented-1000.tif	3	35.5127456677	5.16521299265	4.81074092922	1.71193675005	1.46703660673	8.37157539218e-32	23.0	8.0	3.0	25.0	0	41.0	7.2962962963	1.16693526406	10.9379011777	1.57079632679	0
EXP3-segmented-1000.tif	4	46.4326589382	5.18042939434	4.43885533287	1.76517823206	1.97048431518	0.364001492719	13.0	26.0	3.0	52.0	1	54.0	13.4197530864	1.11630898195	15.1484038543	1.93479781951	1
EXP3-segmented-1000.tif	5	28.7621188932	5.69992233631	4.74503898026	2.05182937319	2.46939469103	4.02159689625	6.0	21.0	3.0	10.0	1	33.0	9.82716049383	1.20350879235	22.0666843241	5.59239322305	1
EXP3-segmented-1005.tif	1	10.0623301757	4.64785201118	4.70718931361	2.92784645583	2.2340709343	0.345743893968	32.0	42.0	3.0	74.0	1	13.0	4.23456790123	1.31054319309	28.4872538212	1.91654022076	0
EXP3-segmented-1006.tif	1	19.6350055294	5.67671848581	4.30942323527	2.8943904099	2.57393615179	6.87763063689e-21	31.0	34.0	3.0	8.0	5	29.0	8.79012345679	1.12449969199	32.4459287153	1.57079632679	0
EXP3-segmented-1006.tif	3	23.8480385458	5.65737532172	1.83304576179	6.55456405176	3.11497397159	1.41850218569	18.0	31.0	3.0	90.0	10	34.0	14.8888888889	2.10421149953	88.9208413558	2.98929851248	1
EXP3-segmented-1006.tif	4	24.3243747068	9.82622287235	9.46469114366	9.14778948676	6.22351056177	5.82944202894	12.0	34.0	5.44444444444	20.0	11	44.0	15.76816609	1.46987610866	247.945894821	7.40023835573	1
EXP3-segmented-1006.tif	5	31.7348080956	5.37806876028	5.18351460064	2.8886408007	3.87340818342	5.39832025167	8.0	20.0	3.0	53.0	10	40.0	17.0864197531	1.34091029334	48.72952032	6.96911657846	0
EXP3-segmented-1007.tif	0	11.9351614916	4.59181352096	5.1275989472	2.07062075961	2.44934914802	2.88793775387	24.0	39.0	3.0	257.0	3	16.0	4.34567901235	1.18290572363	22.0880100012	4.45873408066	0
EXP3-segmented-1008.tif	1	18.8984183944	4.37520643182	4.58070604917	1.58754642981	1.73566712045	1.20111984452	28.0	26.0	3.0	-1	-1	25.0	4.20987654321	1.09330164325	12.0004685069	2.77191617131	1
EXP3-segmented-1008.tif	2	20.7576838591	4.86599040619	5.17656005156	1.96225183329	1.80971114596	9.55947333772e-35	27.0	14.0	3.0	-1	-1	23.0	5.66666666667	1.08429007451	15.4656911876	1.57079632679	1
EXP3-segmented-1013.tif	0	24.8178560799	4.89856308332	4.9073019644	1.49057321899	1.70232480422	3.37435542454	31.0	22.0	3.0	5.0	0	28.0	5.03703703704	1.14206050567	11.0509870666	4.94515175134	0
EXP3-segmented-1017.tif	1	23.8707902863	4.99791063006	4.70252493386	1.99461262028	2.55844373163	1.88224409668e-43	43.0	25.0	3.0	436.0	0	29.0	8.46913580247	1.28267699985	22.2248972522	1.57079632679	0
EXP3-segmented-1017.tif	2	23.8697213133	5.04345987248	4.55675516273	1.79318159888	1.64026123623	7.40647797682e-30	40.0	11.0	3.0	1237.0	0	25.0	5.65432098765	1.09322927303	12.8098081216	1.57079632679	1
EXP3-segmented-1017.tif	3	20.0407365196	4.78321822579	5.03189774518	1.44668842077	1.65811853326	2.2679603211	31.0	16.0	3.0	1165.0	0	26.0	4.07407407407	1.14614764967	10.4471037661	3.83875664789	1
EXP3-segmented-1017.tif	4	20.5394646867	5.35860472404	4.37762121285	2.20999736505	1.85876177358	1.24504700356e-26	23.0	31.0	3.0	872.0	0	28.0	6.3950617284	1.18896213407	17.8904315918	1.57079632679	1
EXP3-segmented-1017.tif	7	22.6296536561	4.88220270262	4.75991049568	1.84116798885	3.10878606017	0.173183591248	17.0	41.0	3.0	1040.0	0	34.0	8.62962962963	1.68848583019	24.9281231088	1.74397991804	1
EXP3-segmented-1021.tif	0	14.0215533019	4.71487170354	4.57367149173	3.67095861025	2.90896976611	3.22248275731e-33	7.0	6.0	3.0	85.0	2	24.0	7.93827160494	1.26194457331	46.5076103073	1.57079632679	0
EXP3-segmented-1022.tif	2	29.351079972	5.2285825734	4.84787798055	1.51169471641	1.6449493132	7.91023787529e-43	24.0	37.0	3.0	821.0	0	37.0	6.28395061728	1.08814914502	10.8298376178	1.57079632679	0
EXP3-segmented-1022.tif	4	17.3729848778	5.3945137865	6.08488302504	3.83243026196	1.69034730757	1.51602359404	10.0	40.0	3.0	1810.0	0	23.0	5.9012345679	2.26724427861	28.2134071608	3.08681992084	0
EXP3-segmented-1023.tif	2	77001.0078426	-172.41063006	-378.611148664	1.42743290146	100.868942034	0.433137725637	24.0	30.0	3.0	5.0	0	27.0	5.61728395062	70.6645768996	627.073572112	-1	0
EXP3-segmented-1023.tif	3	18.0334604683	4.98199927375	4.74520037499	1.31207092393	1.89665984685	0.377178957239	20.0	28.0	3.0	13.0	0	27.0	3.87654320988	1.44554674009	10.8380734753	1.94797528403	0
EXP3-segmented-1023.tif	5	25.2897737327	4.66233969669	4.81211970127	1.61075703904	6.48098342555	5.07566687723	16.0	10.0	3.0	26.0	1	49.0	10.8148148148	4.02356362162	45.4649039673	6.64646320403	0
EXP3-segmented-1023.tif	7	25.9455332351	5.49725975602	5.04493689752	2.10207326115	1.44014061415	0.000502160690872	9.0	41.0	3.0	16.0	3	32.0	6.17283950617	1.45963056698	13.1843303307	1.57129848749	0
EXP3-segmented-1024.tif	2	51.0066856564	5.39327201929	4.51258861263	1.93313951721	2.75134169189	4.97319033731e-40	32.0	34.0	3.0	1.0	0	56.0	18.5555555556	1.42325045212	23.1639733907	1.57079632679	0
EXP3-segmented-1024.tif	4	17.6329188998	4.9888110959	4.73574623357	1.17317325938	1.65939231246	3.85216353337	26.0	15.0	3.0	360.0	0	18.0	3.08641975309	1.41444778015	8.47845185878	5.42295986016	0
EXP3-segmented-1025.tif	1	29.0111467721	5.42131783803	4.67012684787	2.4879069254	3.73507055161	0.393295555824	34.0	38.0	3.0	29.0	2	40.0	14.3086419753	1.50129030691	40.4704718603	1.96409188262	0
EXP3-segmented-1026.tif	0	40.3472061659	4.63444399854	5.36991160384	3.11331268375	2.24207745128	0.178489588761	24.0	42.0	3.0	10.0	1	43.0	17.0864197531	1.38858391443	30.4003568376	1.74928591556	0
EXP3-segmented-1033.tif	0	34.6713234327	5.1578610289	5.41788136157	3.1219069228	3.56297776075	3.01316649734e-30	11.0	26.0	3.0	58.0	0	47.0	18.8148148148	1.14128250741	48.443821115	1.57079632679	0
EXP3-segmented-1039.tif	0	21.8772038629	5.10523139671	4.44915419055	2.41354367426	2.94416201358	0.958247397014	9.0	22.0	3.0	68.0	9	25.0	9.72839506173	1.21985031594	30.9472594868	2.52904372381	0
EXP3-segmented-104.tif	0	18.866665172	5.10291359137	5.23397032416	1.22447011294	1.93711702441	2.39500421794	60.0	21.0	3.0	-1	-1	22.0	3.87654320988	1.58200433309	10.3302153841	3.96580054473	0
EXP3-segmented-1040.tif	0	11.8884719859	4.75767833304	5.2504032032	1.82858642505	2.24593511361	0.0952818475905	43.0	17.0	3.0	800.0	0	15.0	3.50617283951	1.22823569225	17.8861976608	1.66607817439	0
EXP3-segmented-1043.tif	1	13.747090887	4.64153451479	5.49666740116	2.51669443552	3.27798473212	0.38174908667	39.0	38.0	3.0	50.0	1	22.0	6.58024691358	1.30249611787	35.9288026831	1.95254541347	0
EXP3-segmented-1043.tif	2	10.2840784324	5.49788234681	3.95721541992	5.22298057089	2.60721328199	3.07247662858	4.0	29.0	3.0	5.0	10	15.0	6.29166666667	2.00328090032	59.3062275526	4.64327295537	0
EXP3-segmented-1044.tif	1	22.9253298982	4.87502046212	4.19175516632	1.23640266857	1.43041266895	1.25293658744e-44	15.0	26.0	3.0	650.0	0	24.0	3.96296296296	1.15691489942	7.70240962157	1.57079632679	0
EXP3-segmented-1049.tif	0	98.7519791514	-61.0655808484	-406.92724075	1.4438951405	209.33631787	0.158509739827	16.0	41.0	3.0	-1	-1	27.0	5.76543209877	144.980277306	1316.39300236	-1	0
EXP3-segmented-1051.tif	1	21.4051327145	5.03277648141	4.90476233963	1.65027525795	2.13834168116	2.08716040598	40.0	12.0	3.0	1450.0	0	28.0	6.02469135802	1.2957484946	15.3687596689	3.65795673278	0
EXP3-segmented-1051.tif	2	43.3222840205	4.87406313034	5.44572156209	2.25128902613	3.7608799724	7.87910624087e-27	25.0	18.0	3.0	1537.0	0	60.0	19.8518518519	1.6705451538	36.8744929381	1.57079632679	0
EXP3-segmented-1051.tif	3	28.2303806334	5.1000656007	4.63563515643	2.11089142577	1.66459889999	0.519601745123	11.0	28.0	3.0	1885.0	0	37.0	7.67901234568	1.26810814652	15.3031497659	2.09039807192	0
EXP3-segmented-1055.tif	0	43.2736081823	5.19819235453	4.95769212378	1.70604604441	1.48282252658	0.173923151877	21.0	30.0	3.0	-1	-1	51.0	8.6049382716	1.15053960527	11.017555645	1.74471947867	0
EXP3-segmented-1055.tif	1	14.6545928961	4.63041161004	5.2153193559	1.33647706343	1.48225817389	0.0763242458373	7.0	38.0	3.0	-1	-1	17.0	2.3950617284	1.10907864747	8.62761373472	1.64712057263	0
EXP3-segmented-1056.tif	0	18.3335719693	5.46405287707	4.82820854738	2.67568699358	3.41572100557	0.531049322488	17.0	24.0	3.0	29.0	6	25.0	9.11111111111	1.27657719822	39.8036617959	2.10184564928	0
EXP3-segmented-1057.tif	1	21.9342529671	4.61205588846	5.6958058213	1.70942437142	1.505357816	3.58197783522e-42	27.0	13.0	3.0	169.0	0	28.0	4.71604938272	1.13556016599	11.2071442702	1.57079632679	0
EXP3-segmented-1057.tif	2	39.1351621435	4.70869073093	4.40247585664	2.01035415249	2.79001156468	0.319248171026	16.0	33.0	3.0	89.0	1	44.0	14.7407407407	1.38782092758	24.4277746078	1.89004449782	0
EXP3-segmented-1057.tif	3	16.7690711013	4.5286629341	5.06207771446	1.18798471862	1.60004487525	0.555182091002	8.0	13.0	3.0	58.0	2	21.0	2.98765432099	1.34685644535	8.27843697511	2.1259784178	0
EXP3-segmented-1058.tif	0	13.2201726498	5.37855732047	4.39299396308	1.955739937	1.46853840239	3.05827128359e-33	5.0	33.0	3.0	-1	-1	13.0	3.03703703704	1.33175947856	12.5083994435	1.57079632679	0
